;number_of_peaks_p1;number_of_peaks_p2;number_of_peaks_p3;number_of_peaks_p4;max_height_of_peaks_p1;max_height_of_peaks_p2;max_height_of_peaks_p4;sum_spectrum_p1;max_spectrum_p1;mean_spectrum_p1;target
1762;0.011299555253933466;0.022930941063916892;0.006042314455962662;0.0026143805740708936;0.23594039814525453;0.08267350738147962;0.10221401515703211;0.046781056175152574;0.024214311210858434;0.046781056175152574;0
1763;0.0069686693160934355;0.0017167386190545491;0.0051813587419975845;0.0017436796048268374;0.11659640427346422;0.06596173314527007;0.06824036612207496;0.004417509953933798;0.0019989385624575827;0.004417509953933798;0
1764;0.025033676713732324;0.013652089168327263;0.027328771653774203;0.01558473101669833;0.078175472435484;0.053933192140082395;0.06997021690842047;0.10191646074600998;0.1093330012688486;0.10191646074600998;0
1765;0.02332719165797407;0.01534556967466032;0.02056627758147702;0.01472525524397952;0.07309107213132321;0.060163656854772034;0.054697085981277586;0.0898958633931642;0.09709870973215913;0.0898958633931642;0
1766;0.009569451016150672;0.0025740039951728426;0.008620743043906955;0.0026143805740708936;0.05127514718851318;0.03739619459587169;0.0489479334341515;0.03525052888005278;0.038374455237253566;0.03525052888005278;0
1767;0.013026671400008514;0.019566766318284835;0.012903404835907782;0.024139103113356875;0.19937117932214257;0.4865858181790227;0.1730954700908307;0.00850560894826794;0.0008057204295053692;0.00850560894826794;0
1768;0.0017467253349415786;0.011106478968893546;0.0008654262764289014;0.011279946065066838;0.04786700823478301;0.5180119199752876;0.03546684056363987;0.005307219097388139;0.0008686253285979779;0.005307219097388139;0
1769;0.012163486193197402;0.020408871631207033;0.012903404835907782;0.02158046632303237;0.15691842222764368;0.5681344327313507;0.14747405105226657;0.00410225650409181;0.0006062354399516576;0.00410225650409181;0
1770;0.14838986239246432;0.16513577747658795;0.11749439371470566;0.10195157043970277;0.05471826769867803;0.044426977490386904;0.04279698501200178;0.30121038787522597;0.1799542764952614;0.30121038787522597;0
1771;0.03689822266992474;0.04780784581932159;0.034045841409717066;0.022434072862273058;0.06057256342989913;0.04233286911864019;0.04759549355617483;0.22694789330624135;0.13579498032636408;0.22694789330624152;0
1772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12878985610678784;0.06826799706473488;0.12878985610678784;0
1773;0.026737254638516113;0.02377021933391185;0.034882311554683104;0.0460439385014068;0.2843982086533127;0.25096311040280833;0.38027096947345645;0.10268177334885753;0.06049617715062561;0.10268177334885753;0
1774;0.04779066383634848;0.026283836074227816;0.028170876966696224;0.04770921782046799;0.15168890260500315;0.13587914814228114;0.17862109983034727;0.07449739756839119;0.049307451690288634;0.07449739756839119;0
1775;0.02332719165797407;0.022930941063916892;0.021414094503816573;0.033465156294546695;0.14555293120151616;0.14958640707356788;0.2031995803835119;0.037585522118022865;0.017603945121533016;0.037585522118022865;0
1776;0.021617789532325227;0.008554372096658595;0.027328771653774203;0.011279946065066838;0.23566717578223703;0.16712526212043716;0.21830900491592042;1.199739084667912e-05;5.16317851084497e-06;1.199739084667912e-05;0
1777;0.0008737440485967712;0.004286333180685265;0.0034572203838577208;0.0008722198546859192;0.05627164949448862;0.1277990112250193;0.07944210622809779;0.00016873859009581456;2.5812793143447468e-05;0.00016873859009581456;0
1778;0.01733145635163994;0.005995735306334188;0.02310757501014949;0.01041676085825558;0.1400482189864286;0.1607808505720224;0.17345572112226762;1.3772020461475345e-05;5.552138310072166e-06;1.3772020461475345e-05;0
1779;0.0034904049397685676;0.0;0.0008654262764289014;0.0;0.051851564109459646;0.0;0.1255201139131626;0.07636819633141344;0.04860497264542365;0.07636819633141344;0
1780;0.0034904049397685676;0.0;0.002594035177046528;0.0;0.07615589077912419;0.0;0.07686841751042833;0.0625960503003313;0.04079038080790121;0.0625960503003313;0
1781;0.0017467253349415786;0.0;0.0008654262764289014;0.0;0.046115034546468994;0.0;0.0562584235714041;0.023528003346146364;0.013849133698169864;0.023528003346146364;0
1782;0.0;0.0034305350967892222;0.002594035177046528;0.0043535114471978395;0.0;0.03752596561901726;0.040276625059199864;0.046875250360954565;0.018291039319111822;0.046875250360954565;0
1783;0.010434877292579494;0.022930941063916892;0.012048338516174574;0.036834999416096935;0.06133672049962425;0.03912577210439363;0.04021492170389863;0.10942039476817038;0.051065270080967916;0.10942039476817038;0
1784;0.0069686693160934355;0.018723951266287564;0.016316377432147883;0.020726130517116952;0.04982070055937147;0.045810617428036604;0.049256322946138555;0.08476192525307562;0.033692542288242554;0.08476192525307562;0
1785;0.010434877292579494;0.011106478968893546;0.010336009330662073;0.008688151957637823;0.25635511003418227;0.4067822490305265;0.4464671305940489;0.004417758674055481;0.0005416789913302634;0.004417758674055481;0
1786;0.008703275128301671;0.006849341845574768;0.007762005335489109;0.005221943981151625;0.1959514708477974;0.4584713540089944;0.43248217810739914;0.005458740781201338;0.000861675748430123;0.005458740781201338;0
1787;0.011299555253933466;0.011106478968893546;0.010336009330662073;0.007822725681209078;0.6090248768339619;0.4737291793228273;0.5723028604438002;0.007353471251935428;0.0020004331395550236;0.007353471251935428;0
1788;0.014750809758148218;0.0;0.0;0.01300408442320661;0.3394730855166226;0.0;0.0;0.004525107283213393;0.0007302174656006085;0.004525107283213393;0
1789;0.014750809758148218;0.0;0.0;0.011279946065066838;0.20311821039117178;0.0;0.0;0.006804059285836184;0.000977280402323358;0.006804059285836184;0
1790;0.014750809758148218;0.0;0.0017301042377827337;0.01300408442320661;0.3896267851340217;0.0;0.0363061712388941;0.007874841676589018;0.0017350000596176938;0.007874841676589018;0
1791;0.013026671400008514;0.020408871631207033;0.008620743043906955;0.01214238682572556;0.10734506546357947;0.1005146668918701;0.04649875854947784;0.058938992171586504;0.08040322372361422;0.058938992171586504;0
1792;0.013889112160667093;0.0170361871525678;0.008620743043906955;0.00955282991899172;0.07196705749495941;0.08416889326033754;0.06358644992633344;0.055323647976662574;0.0674669787319999;0.055323647976662574;0
1793;0.0034904049397685676;0.011955735920148841;0.0;0.007822725681209078;0.07180956401689931;0.07178645509430423;0.0;0.022063027361612152;0.02825127868662308;0.022063027361612152;0
1794;0.005231049417552503;0.0;0.0051813587419975845;0.0;0.05999548053651419;0.0;0.047819211658375195;0.011460584912223038;0.021210545370108535;0.011460584912223038;0
1795;0.005231049417552503;0.0025740039951728426;0.006042314455962662;0.0026143805740708936;0.05119295901591628;0.04062116674480207;0.056061587821085675;0.012492689483577225;0.02309642642994346;0.012492689483577225;0
1796;0.0034904049397685676;0.0017167386190545491;0.0017301042377827337;0.0017436796048268374;0.05679424504060371;0.0418466362223586;0.03459164739936473;0.0014482200923317224;0.0029863378691135207;0.0014482200923317224;0
1797;0.0008737440485967712;0.0025740039951728426;0.011192540432278492;0.0;0.056265381760565704;0.06434956376967349;0.10421599441215111;7.127600529843436e-07;2.7837467275803724e-07;7.127600529843436e-07;0
1798;0.0;0.0;0.0008654262764289014;0.0;0.0;0.0;0.03538422951869902;1.4335457272787878e-05;2.577994431130178e-06;1.4335457272787878e-05;0
1799;0.0026189451896275733;0.0017167386190545491;0.010336009330662073;0.0008722198546859192;0.05526949918710845;0.06013828204146165;0.08440439376335591;1.6371666232617204e-06;1.7801331680557345e-06;1.6371666232617204e-06;0
1800;0.025033676713732324;0.022930941063916892;0.034882311554683104;0.033465156294546695;0.04607681243567763;0.04299257911178702;0.04091579489573178;0.2019780998776902;0.12812087599037802;0.2019780998776902;0
1801;0.011299555253933466;0.008554372096658595;0.014611347181063978;0.013865040137171752;0.06443315350369842;0.038136711892529644;0.039187180851291956;0.1611020771462838;0.10850286415803008;0.1611020771462838;0
1802;0.0017467253349415786;0.0;0.0;0.0;0.0386098693044137;0.0;0.0;0.07189941679802057;0.04204885405416482;0.07189941679802057;0
1803;0.06349995754152839;0.005141399500418652;0.010336009330662073;0.01300408442320661;0.26299590754276886;0.17111168581760267;0.13773695902608651;1.305182767880487e-05;4.453036717319722e-06;1.305182767880487e-05;1
1804;0.02332719165797407;0.005141399500418652;0.0;0.0008722198546859192;0.11563373987872093;0.19741104056518655;0.0;0.00047427292581892356;6.13552700425121e-05;0.00047427292581892356;0
1805;0.06677596374742904;0.006849341845574768;0.010336009330662073;0.013865040137171752;0.2615720860803543;0.2112719557606039;0.13683492349756182;5.746438510351154e-06;2.2204522866385105e-06;5.746438510351154e-06;1
1806;0.004361105909012478;0.010256500167189061;0.00431966114451638;0.041868567090926095;0.08684091884400108;0.09563145476997315;0.04935591707835615;0.008027751715568252;0.001597203961145823;0.008027751715568252;0
1807;0.0069686693160934355;0.0025740039951728426;0.00431966114451638;0.01644346872511602;0.12883900474524884;0.10907638092191042;0.0547557992949572;0.010210531265854712;0.002278707067472582;0.010210531265854712;0
1808;0.0034904049397685676;0.006849341845574768;0.0051813587419975845;0.03008391892267747;0.08641402957550541;0.10031653525759049;0.12245316150571335;0.0104488462692115;0.0021900485364916185;0.0104488462692115;0
1809;0.016471980578921276;0.03875801029940372;0.018018505502678212;0.032620918169266024;0.1642404285133207;0.14133725618510265;0.10157950237981847;0.14021648102535092;0.10039720023237657;0.14021648102535092;0
1810;0.014750809758148218;0.044526464696144095;0.015464225697581553;0.039354950350610256;0.3079528893669402;0.24343911598021636;0.21338133744383167;0.10917575462579508;0.07708384581687329;0.10917575462579508;0
1811;0.012163486193197402;0.021250268399398625;0.011192540432278492;0.035151497334983156;0.17931840736834054;0.14346837321576325;0.15904763411590456;0.053383441986405517;0.03540749382730134;0.053383441986405517;0
1812;0.015611765472113433;0.011955735920148841;0.0;0.005221943981151625;0.21760497563697798;0.2502429704128208;0.0;0.0369909709844809;0.014661146027431874;0.0369909709844809;0
1813;0.03858172475103866;0.027956077266589916;0.02648595660177689;0.022434072862273058;0.2815205878528786;0.25985659449846416;0.038460700371717595;0.07671693803164416;0.033547518135098625;0.07671693803164416;0
1814;0.024180798197214613;0.019566766318284835;0.0069025295627705855;0.011279946065066838;0.2504960791777318;0.2576720179131429;0.03491076846242822;0.05940567520482845;0.024381026545337012;0.05940567520482845;0
1815;0.0026189451896275733;0.014499187905979122;0.0051813587419975845;0.0;0.07910249548628122;0.07989130906073302;0.09569978682098891;6.794500774123155e-07;3.389549854770034e-07;6.794500774123155e-07;0
1816;0.0;0.0;0.0008654262764289014;0.0008722198546859192;0.0;0.0;0.037441520831888855;4.88933600535866e-05;1.0924074437609296e-05;4.88933600535866e-05;0
1817;0.005231049417552503;0.01280427224598775;0.0034572203838577208;0.0;0.09654603078975896;0.10937298043714838;0.07440435347920694;1.6638800378274473e-05;3.127894340525861e-05;1.6638800378274473e-05;0
1818;0.0008737440485967712;0.00940579828687617;0.0;0.01214238682572556;0.04364859570563135;0.522143520969763;0.0;0.0008105417239908645;0.00010302507105382194;0.0008105417239908645;0
1819;0.0;0.007702220362092303;0.0;0.00955282991899172;0.0;0.1954817563832585;0.0;0.002877447383976888;0.00044922983719848436;0.002877447383976888;0
1820;0.0;0.010256500167189061;0.0;0.01214238682572556;0.0;0.4213276452428492;0.0;0.003964475766389373;0.0016423428914054722;0.003964475766389373;0
1821;0.011299555253933466;0.06163482495315827;0.06616058150943926;0.050201948650070556;0.06586028898665272;0.1416780069235533;0.10543393596197258;0.004291611143539566;0.0013443505490708621;0.004291611143539566;0
1822;0.0069686693160934355;0.024608793806532893;0.013757740641823358;0.020726130517116952;0.07561716441418634;0.15908168693769537;0.058827344311708336;0.005923394943422912;0.0014314181707123026;0.005923394943422912;0
1823;0.011299555253933466;0.045347819978459256;0.04320875433123674;0.042705037235892196;0.061561854342723814;0.14365864218167895;0.10564337838410671;0.005403383225982531;0.0015657359842083174;0.005403383225982531;0
1824;0.010434877292579494;0.03045920748470844;0.010336009330662073;0.01901526611348753;0.10992633937377252;0.17059911552453738;0.12540172410753997;0.00728317821519595;0.001452218119346704;0.00728317821519595;1
1825;0.0034904049397685676;0.013652089168327263;0.006042314455962662;0.0026143805740708936;0.04464634808390864;0.07541549145266288;0.05316743459342026;0.00951342038391613;0.002029650518881537;0.00951342038391613;0
1826;0.009569451016150672;0.024608793806532893;0.009478743954543739;0.01472525524397952;0.09854869873241132;0.10835884140870888;0.12576138945318302;0.01052513873402764;0.002276990708944807;0.01052513873402764;1
1827;0.03774032798284711;0.05189448820477361;0.050643732818754936;0.0617532322065866;0.4440875519309869;0.5837919999547648;0.42064723284791544;0.050477804177872294;0.031386616410422036;0.050477804177872294;0
1828;0.03689822266992474;0.05107849468744426;0.05965649354026278;0.0460439385014068;0.29182167141767557;0.5543835254667342;0.3656548842200563;0.04996848385976216;0.03034790041303551;0.04996848385976216;0
1829;0.02928719227178888;0.0559644978930704;0.04320875433123674;0.05434274131610181;0.3777370316336511;0.35180399550481833;0.23768755190702454;0.010780555852152979;0.003204949086797864;0.010780555852152979;0
1830;0.0026189451896275733;0.04944450739578926;0.0017301042377827337;0.023286951378790693;0.05012253202139406;0.38903288246204093;0.03769123378383002;0.005593534179969947;0.0011665701356017117;0.005593534179969947;0
1831;0.0;0.025446665661164176;0.0;0.01901526611348753;0.0;0.2756763004519529;0.0;0.009613973833547089;0.002296118068099715;0.009613973833547089;0
1832;0.0026189451896275733;0.04123428065266707;0.0008654262764289014;0.01987106419738346;0.07029906915678286;0.5051588159272254;0.03766820656958075;0.012713061390871238;0.0060319840148474755;0.012713061390871238;0
1833;0.014750809758148218;0.016191235687003588;0.02479819248805705;0.006089622994374205;0.15568072434624738;0.4122711620991423;0.11374981737577924;0.006259245964793506;0.0011456609562803459;0.006259245964793506;0
1834;0.00783634832931587;0.010256500167189061;0.012048338516174574;0.0008722198546859192;0.12594283028236114;0.5255547385897753;0.05918068989634279;0.008690176593515139;0.0017977486551625779;0.008690176593515139;0
1835;0.011299555253933466;0.013652089168327263;0.02648595660177689;0.00955282991899172;0.1413683948615375;0.37084827034865564;0.13745725966247913;0.006959811703463292;0.0019051610060074095;0.006959811703463292;0
1836;0.03436764350420782;0.027956077266589916;0.04899628598815616;0.020726130517116952;0.6181575070073421;0.6131265461052169;0.5800288531817724;0.03825614884701025;0.05569910519100961;0.03825614884701025;0
1837;0.033522692038643644;0.03544674899574771;0.04652001563489291;0.022434072862273058;0.4537622437737332;0.5409669428315209;0.4734079784663312;0.036873589472796404;0.05848274932261607;0.036873589472796404;0
1838;0.0326770260263002;0.033786997577383314;0.05146643957021845;0.020726130517116952;0.6154392957369844;0.5900009348366914;0.5789058479911801;0.01679468160834998;0.01831760019696245;0.01679468160834998;0
1839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02375887972652462;0.022262581293026613;0.02375887972652462;0
1840;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0160990521247569;0.016844503922207814;0.0160990521247569;0
1841;0.0008737440485967712;0.0;0.0;0.0;0.04700850540331695;0.0;0.0;0.001200889145873753;0.0016370636549465777;0.001200889145873753;0
1842;0.014750809758148218;0.0502618347808883;0.016316377432147883;0.0443758814007098;0.6198188235450648;0.6064654101732185;0.6218974732451152;0.026056216541469425;0.024657129266733607;0.026056216541469425;0
1843;0.015611765472113433;0.04780784581932159;0.016316377432147883;0.0460439385014068;0.5514123491155899;0.5186372288302477;0.5453475258689867;0.022211746037224357;0.02902161773790672;0.022211746037224357;0
1844;0.011299555253933466;0.0404095383378767;0.012903404835907782;0.04103139667786256;0.6183566551098801;0.603758272411124;0.572942472608632;0.01766525655018458;0.003657989567851175;0.01766525655018458;0
1845;0.23357842860678935;0.0170361871525678;0.015464225697581553;0.0017436796048268374;0.6270010045862138;0.1248830104023397;0.0695933327752997;0.054421230419855665;0.05884846865141293;0.054421230419855665;0
1846;0.10763066419236536;0.00940579828687617;0.017167803622365498;0.0043535114471978395;0.29141632391911004;0.04419669752895772;0.05694249248345791;0.05765751404498053;0.05312716733269316;0.05765751404498053;0
1847;0.16705408466316624;0.007702220362092303;0.006042314455962662;0.0034843240826108427;0.6264560789382921;0.08968235638567114;0.0392475100997989;0.013752957194600436;0.01856796087934077;0.013752957194600436;0
1848;0.005231049417552503;0.008554372096658595;0.00431966114451638;0.07963988792992233;0.10751082149353876;0.08506842319659044;0.042071618793099785;0.0029367130110990298;0.0006721380005369049;0.0029367130110990298;0
1849;0.00783634832931587;0.0025740039951728426;0.0034572203838577208;0.041868567090926095;0.13383317661508842;0.10952744190502157;0.035935099635401466;0.004023485877249567;0.0009214745144433911;0.004023485877249567;0
1850;0.0069686693160934355;0.005141399500418652;0.018018505502678212;0.07560274074295113;0.12304537818654512;0.08160264777255918;0.1423951615448807;0.004860378743713771;0.0011051403781646518;0.004860378743713771;0
1851;0.0;0.011955735920148841;0.0051813587419975845;0.01041676085825558;0.0;0.5565929608382509;0.12067828164984633;0.003155715028458365;0.0004490717202782604;0.003155715028458365;0
1852;0.0;0.010256500167189061;0.0051813587419975845;0.007822725681209078;0.0;0.41884567079542095;0.10441089200283465;0.003418193103724624;0.0005142352703983709;0.003418193103724624;0
1853;0.0008737440485967712;0.011106478968893546;0.007762005335489109;0.01214238682572556;0.033764696955685326;0.5596710011300022;0.1776293113442908;0.0033570993250283906;0.0005483288683256831;0.0033570993250283906;0
1854;0.008703275128301671;0.0025740039951728426;0.007762005335489109;0.0008722198546859192;0.06942388396687665;0.04001996950750433;0.0514280852293843;0.03184028242159789;0.05580721286881169;0.03184028242159789;0
1855;0.013026671400008514;0.005141399500418652;0.009478743954543739;0.0034843240826108427;0.07612665295571575;0.05861448119453475;0.05391868574643157;0.03585667169697989;0.05134118842368079;0.03585667169697989;0
1856;0.0026189451896275733;0.0025740039951728426;0.0017301042377827337;0.0034843240826108427;0.03983001357446579;0.04843045043792771;0.03705886592488219;0.008118457401389433;0.015117305151874363;0.008118457401389433;0
1857;0.009569451016150672;0.007702220362092303;0.0034572203838577208;0.01558473101669833;0.15512532429399364;0.1253453588830948;0.1463874856533672;4.697186760259457e-06;1.5130509189776003e-06;4.697186760259457e-06;0
1858;0.0026189451896275733;0.0;0.0;0.0;0.045847697461587816;0.0;0.0;1.413543063192898e-06;4.921769997174816e-07;1.413543063192898e-06;0
1859;0.010434877292579494;0.005995735306334188;0.0034572203838577208;0.006089622994374205;0.17672850921895444;0.12032469598909602;0.13518579808573591;2.762800294064678e-06;9.398494373749954e-07;2.762800294064678e-06;0
1860;0.011299555253933466;0.020408871631207033;0.03905419912408957;0.07479335178739273;0.10769341005441692;0.16304411198453603;0.1457336176089274;0.003983657034647191;0.0007160142381117651;0.003983657034647191;1
1861;0.0061002367821393535;0.005995735306334188;0.013757740641823358;0.040193524823231186;0.10811683274237914;0.09176872177450116;0.07065744005079498;0.005256179623299212;0.001014698481705623;0.005256179623298991;0
1862;0.004361105909012478;0.01534556967466032;0.03237079914202228;0.08285791162412307;0.05347522571000709;0.1287554355608037;0.10643108816761451;0.005042416759001996;0.0010597499574160828;0.005042416759001996;1
1863;0.0034904049397685676;0.0017167386190545491;0.0034572203838577208;0.0017436796048268374;0.15681684641219532;0.037893689834561754;0.05944315808516824;0.09254681207887962;0.056259442919832266;0.09254681207887962;0
1864;0.0061002367821393535;0.017880425277848364;0.0017301042377827337;0.0026143805740708936;0.08121138781929421;0.061242021071978694;0.038872460174375;0.05353694367136379;0.03745173009230254;0.05353694367136379;0
1865;0.0034904049397685676;0.0;0.0;0.0017436796048268374;0.10116091104272591;0.0;0.0;0.004657137524784793;0.003935212717618564;0.004657137524784793;0
1866;0.10684542661766326;0.08557850670578801;0.11441035117774412;0.10116323772248645;0.10530425484622352;0.08384877265639727;0.1158517552599277;0.268172902690578;0.17739906552398949;0.26817290269057814;0
1867;0.03774032798284711;0.053524480415704664;0.05146643957021845;0.043540808283288185;0.13257878624695557;0.11021423674582223;0.16488714045899008;0.197235863724931;0.1292124151948735;0.197235863724931;0
1868;0.010434877292579494;0.0034305350967892222;0.017167803622365498;0.0017436796048268374;0.10217616288188995;0.07175635965668252;0.08383920821209791;0.10841404630995961;0.06694829408641899;0.10841404630995961;0
1869;0.0;0.0008587377084178045;0.0;0.0008722198546859192;0.0;0.031185749623465868;0.0;0.04831329260325989;0.016921449438496248;0.04831329260325989;0
1870;0.00783634832931587;0.04780784581932159;0.0051813587419975845;0.042705037235892196;0.06477562110118845;0.04039453329623975;0.03343806437306417;0.11568345916971962;0.06329191493773287;0.11568345916971962;0
1871;0.0034904049397685676;0.013652089168327263;0.0017301042377827337;0.01214238682572556;0.05240595574500282;0.03756986357576367;0.03138548697125112;0.0851743566667582;0.039077111103491526;0.0851743566667582;0
1872;0.008703275128301671;0.011955735920148841;0.007762005335489109;0.01041676085825558;0.07413440363558771;0.054303125801970414;0.06190374850309059;0.08004636766715678;0.11142147084834493;0.08004636766715678;0
1873;0.013026671400008514;0.014499187905979122;0.011192540432278492;0.01558473101669833;0.05644843097875534;0.06972455922099954;0.057055528041898514;0.08305531548225065;0.10408876049935514;0.08305531548225065;0
1874;0.0069686693160934355;0.0034305350967892222;0.00431966114451638;0.0034843240826108427;0.05042910080972764;0.047043368024193774;0.04398613412267244;0.026100245056668272;0.03676222898183894;0.026100245056668272;0
1875;0.0061002367821393535;0.032956087683295845;0.0034572203838577208;0.031775966703701926;0.05282419128160296;0.06509024024222215;0.040039079231080285;0.11518736547188504;0.14651423585235077;0.11518736547188504;0
1876;0.008703275128301671;0.025446665661164176;0.007762005335489109;0.024990529303574552;0.056950634463808415;0.07059649217856882;0.04725874535865828;0.10967477214314106;0.13157765775271035;0.10967477214314106;0
1877;0.005231049417552503;0.005141399500418652;0.0051813587419975845;0.005221943981151625;0.05480004342215353;0.049158732447071994;0.052281432473645556;0.04321078638058731;0.05228906677475828;0.04321078638058731;0
1878;0.0008737440485967712;0.005141399500418652;0.0008654262764289014;0.0;0.11016363323562439;0.1769257867590286;0.06428870037171426;0.016923274205627562;0.005923753097054016;0.016923274205627562;0
1879;0.005231049417552503;0.005141399500418652;0.0034572203838577208;0.0008722198546859192;0.11469940582315326;0.19150275172093661;0.09721934558685272;0.03519012267551507;0.02304764408464466;0.03519012267551507;0
1880;0.0034904049397685676;0.004286333180685265;0.0017301042377827337;0.0;0.1364801134211482;0.15198259333779782;0.10124621224882834;0.02845600078176883;0.017191960362906128;0.02845600078176883;0
1881;0.0026189451896275733;0.0008587377084178045;0.011192540432278492;0.0026143805740708936;0.047080231748506375;0.11354156366421234;0.0958920380264692;3.529548179992629e-05;1.8402946583903086e-05;3.529548179992629e-05;0
1882;0.0008737440485967712;0.0008587377084178045;0.0;0.0008722198546859192;0.04685306269867172;0.0582743420160851;0.0;7.689602745166153e-05;2.2340048013593223e-05;7.689602745166153e-05;0
1883;0.0008737440485967712;0.0017167386190545491;0.0069025295627705855;0.0017436796048268374;0.04839721450905963;0.07482991039681233;0.11836168600486766;0.00015488554959207316;8.219696768799096e-05;0.00015488554959207316;0
1884;0.074919331224601;0.0895139702660235;0.04899628598815616;0.10588393885742382;0.3012304669134788;0.33526439718900575;0.3784092226843211;0.005119756528983417;0.0009058465125074054;0.005119756528983417;1
1885;0.048623650140240296;0.032956087683295845;0.015464225697581553;0.06666322570414239;0.14244503269998235;0.38541951639918315;0.21466155744411236;0.01114670108153274;0.0020983871417376765;0.01114670108153274;1
1886;0.07573003252558999;0.09108382930114349;0.035718082602079246;0.11603631032144184;0.2123389805061729;0.4613679178361497;0.35369185693319904;0.008946174812718121;0.0020444580702909483;0.008946174812718121;1
1887;0.12475170497247684;0.1181647879038141;0.1304964889293686;0.11913949357195763;0.12723185817222926;0.15233912103719838;0.10375892869140417;0.2787520157625113;0.13816262005221153;0.27875201576251113;0
1888;0.06021318383490564;0.06887831738865328;0.0758380763915046;0.09483410267083875;0.06820159103146643;0.10392425079391883;0.14631691184594747;0.20648502378198227;0.09564193722536922;0.20648502378198227;0
1889;0.00783634832931587;0.0034305350967892222;0.009478743954543739;0.005221943981151625;0.06332249299316894;0.06860674592231572;0.09905679018792864;0.1401690919755122;0.08199314305257759;0.1401690919755122;0
1890;0.012163486193197402;0.0008587377084178045;0.0034572203838577208;0.025841231183887328;0.08585011977553474;0.03230357500034725;0.08263051022396532;0.14863773846261935;0.10388084571966728;0.14863773846261935;0
1891;0.015611765472113433;0.0025740039951728426;0.011192540432278492;0.024139103113356875;0.134589165200153;0.03906751954946453;0.28103995376582597;0.11570835482668371;0.07890549078222475;0.11570835482668371;0
1892;0.005231049417552503;0.0;0.006042314455962662;0.011279946065066838;0.08890166515700142;0.0;0.07872363066813684;0.055654621835915206;0.036725462073006664;0.055654621835915206;0
1893;0.0026189451896275733;0.0008587377084178045;0.0008654262764289014;0.006956549793359931;0.06465773198284894;0.0777312109488121;0.03530999292804199;0.040134750892812314;0.024997573883057737;0.040134750892812314;0
1894;0.012163486193197402;0.01534556967466032;0.009478743954543739;0.01041676085825558;0.04368967450851898;0.07981886542852455;0.04699099705979026;0.11355491720326161;0.08573301576229968;0.11355491720326161;0
1895;0.004361105909012478;0.004286333180685265;0.00431966114451638;0.005221943981151625;0.04231074365986379;0.05897099519574427;0.03559028193687514;0.08475998961843255;0.059162088312837396;0.08475998961843255;0
1896;0.013889112160667093;0.020408871631207033;0.009478743954543739;0.01644346872511602;0.06466152832332131;0.07053595731597595;0.04808776372703276;0.08460024264079762;0.07990314436155434;0.08460024264079762;0
1897;0.009569451016150672;0.017880425277848364;0.013757740641823358;0.01558473101669833;0.05744732363165087;0.0521974160058612;0.05808594500569232;0.0704008706435583;0.0669681686779387;0.0704008706435583;0
1898;0.0026189451896275733;0.007702220362092303;0.002594035177046528;0.006956549793359931;0.0436120591905963;0.04567128065267858;0.04636014926649116;0.028945653734597804;0.027454595063701893;0.028945653734597804;0
1899;0.07166993762629169;0.04205834332806051;0.0;0.00955282991899172;0.24809700403909246;0.1798687119107423;0.0;0.0003528584130478495;0.0006426217159174141;0.0003528584130478495;1
1900;0.011299555253933466;0.021250268399398625;0.0;0.0017436796048268374;0.11894701388760305;0.18797645984613284;0.0;0.01127273295555902;0.018631665302394396;0.01127273295555902;1
1901;0.07248327642672;0.028791150384011425;0.0;0.008688151957637823;0.2976061348499144;0.16406717252930772;0.0;0.0024934371779004316;0.004530540268830036;0.0024934371779004316;1
1902;0.0017467253349415786;0.0017167386190545491;0.0008654262764289014;0.0017436796048268374;0.08341473919892865;0.1824697886033622;0.16929994640032633;0.038956787101588765;0.024113421159656236;0.038956787101588765;0
1903;0.0;0.0008587377084178045;0.0008654262764289014;0.0008722198546859192;0.0;0.06506253179400574;0.08885377277727373;0.034761929709685675;0.02356447713554943;0.034761929709685675;0
1904;0.0008737440485967712;0.0008587377084178045;0.0008654262764289014;0.0008722198546859192;0.03542424465793319;0.07722939556600825;0.09139523201789163;0.002574542449781908;0.0021653932589379395;0.002574542449781908;0
1905;0.03013572859762775;0.013652089168327263;0.02985296314968113;0.03008391892267747;0.16636937472324417;0.28325061555479786;0.49275351899661374;0.13194578445846217;0.07233388293577409;0.13194578445846217;0
1906;0.013026671400008514;0.007702220362092303;0.012048338516174574;0.01214238682572556;0.12945014583051698;0.1412855686731305;0.25928022541812934;0.10340881293737768;0.06254291959053818;0.10340881293737768;0
1907;0.0061002367821393535;0.004286333180685265;0.0069025295627705855;0.01041676085825558;0.19023258934245596;0.1754835928689549;0.38486023347690207;0.05035776473530673;0.024111552696845992;0.05035776473530673;0
1908;0.0026189451896275733;0.0034305350967892222;0.0;0.02158046632303237;0.03645831417884183;0.03594770021623007;0.0;0.04455498688664749;0.021191034648674226;0.04455498688664749;0
1909;0.0034904049397685676;0.02377021933391185;0.0051813587419975845;0.07073655109177827;0.04731567910424609;0.051782325204435244;0.05388644313789239;0.08157903116083669;0.03061231681351895;0.08157903116083669;0
1910;0.005231049417552503;0.01280427224598775;0.0;0.04103139667786256;0.08421865884463763;0.04980125832582462;0.0;0.06939014493805767;0.028370953227089657;0.06939014493805767;0
